upload,caption,likes_list,hashtag,location,photo
2020-05-16T07:41:51.000Z,"Selamat akhir pekan #keluargamoju semua. Sudah menyiapkan menu berbuka puasa?? Kalau belum #keluargamoju bisa menikmati 2 menu spesial dari @mojumojuid ini.•Mango Tea with Pearl & Jizi Blueberry, semuanya pas banget untuk berbuka puasa.•Nikmati juga diskon 20% untuk semua varian menu tanpa limit order.•Buka setiap hari.⌚️11:00 - 21:00 WIB (selama pandemi)•Let Your Story Completes Us#mojumojuid",41 likes,#keluargamoju #keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/98065450_129857218681860_5233395171762176729_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=a-tcsN9PofEAX8VAohL&oh=2bf9289a676246bca9ee79727b6df7ab&oe=5F3AAE64
2020-05-15T06:41:01.000Z,"Halo #keluargamoju, masih bisa merasakan bedanya weekday dan weekend?? 😄😄 Semoga #keluargamoju semua selalu diberi kesehatan yaa, tetap stay safe, stay healthy.•Enjoy your time at @mojumojuid .Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Buka setiap hari.11:00 - 21:00 WIB (selama pandemi)•Let Your Story Completes Us#mojumojuid",44 likes,#keluargamoju #keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/106812507575867/moju-moju-artisan-drink/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/97565187_912880602482681_7563211906404914845_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=I6MqbkeYib4AX8dkka7&oh=b87e82e8fd785d072a82358bb77382ff&oe=5F3D9C06
2020-05-12T09:35:34.000Z,"Halo #keluargamoju semua, hari yang cerah untuk sekedar menghirup udara di luar, tapi tetap dengan menjaga jarak dan pakai masker ya. 😄Atau #keluargamoju bisa ngabuburit di @mojumojuid sambil menunggu waktu buka puasa.•Karena ada diskon 20% untuk semua varian menu tanpa limit order.•Buka setiap hari.11:00 - 21:00 WIB (selama pandemi)•Let Your Story Completes Us#mojumojuid",46 likes,#keluargamoju #keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/96376452_138405791133847_8589061146219995551_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=laJDwAMBeFAAX8SDZeV&oh=9ad9bfe92b296aee684bae31ef0b81e4&oe=5F3DBE9B
2020-05-10T08:46:59.000Z,"Belum terlambat sih untuk menyiapkan menu berbuka nanti, tapi kalau emang ga sempat atau stock bahan di dapur habis, #keluargamoju bisa berkunjung ke @mojumojuid .•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Buka setiap hari.⌚️11:00 - 22:00 WIB (selama pandemi)•Let Your Story Completes Us#mojumojuid",846 views,#keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-4.fna.fbcdn.net/v/t50.2886-16/96167393_1370115346532643_7134648691526464772_n.mp4?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=uEv_HH-uzSsAX-alR6d&oe=5F14F126&oh=cbb01bffe7c628f9042e588f84e76eaa
2020-05-09T10:39:48.000Z,Selamat berbuka puasa untuk #keluargamoju semua. 💙💙Gimana puasa hari ini? Semoga selalu diberi kelancaran sampai hari kemenangan ya. 💪🏼💙•Yuk nikmati menu spesial dari @mojumojuid serta dapatkan diskon 20% untuk semua varian menu tanpa limit order.•Buka setiap hari.⌚️11:00 - 21:00WIB (selama pandemi)•Let Your Story Completes Us#mojumojuid•Pict : Kopi Gula Aren with Macchiato 💙,"2,079 likes",#keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/97269696_576445516323058_6086868368627121045_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=M0Xd8hCZVWsAX9uNmO5&oh=822abb338c86d42e9b6ef0cc93eb52b6&oe=5F3DE65F
2020-05-08T10:13:33.000Z,Jangan bosan walau #dirumahaja tahan agar kondisi segera membaik. Lakukan rutinitas yang positif dan tentunya ditemani @mojumojuid .•Kita menyediakan 35 MENU ARTISAN DRINK dan 6 GOURMET TOAST yang pastinya membuat kamu lebih betah #dirumahaja .•Yuk bawa pulang pesanan-mu kami buka ⌚️11:00 - 21:00 WIB (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Let Your Story Completes Us#mojumojuid,30 likes,#dirumahaja #dirumahaja #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/96086942_110222837193191_6328433041036236771_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=6_rbOPMZeVAAX_w2cU5&oh=8413ea0118e666ead58a340f7d61d34d&oe=5F3D5B9F
2020-05-06T10:29:30.000Z,"Halo #keluargamoju semua, untuk menu berbuka yang nikmat @mojumojuid bisa menjadi pilihan yang tepat😊😊. -Nikmati juga diskon 20% 🎉 untuk semua varian menu tanpa limit order.🎉 •Buka setiap hari.⌚️11:00 - 21:00 WIB (selama pandemi)•Let Your Story Completes Us#mojumojuid •Pict : JIZU POMEGRANATE",643 likes,#keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/95656633_579724579338191_667059144311456195_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=IW3WntJ5B8gAX-qTqeN&oh=90266d3078885f73c9d09f64658220d8&oe=5F3B92A2
2020-05-05T08:44:44.000Z,"👋 Say Hello 👋 dulu untuk #keluargamoju satu ini, namanya Windra. Jangan segan untuk bertanya tentang menu spesial @mojumojuid kepadanya. Pastinya akan dijawab secara tuntas 😁😁 •Yuk main ke @mojumojuid Buka setiap hari.⌚️11:00 - 21:00 (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Let Your Story Completes Us#mojumojuid",49 likes,#keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/95688755_667016300820258_8477494116151177793_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=M4CD_VwciRwAX-6b3Sa&oh=f098e6aa14e5d745b1e03208aed592c7&oe=5F3A7FE7
2020-05-04T08:56:59.000Z,Our outlet offers a unique experience. You get to taste all the best dishes from our kitchen and beverages from our bar.•Let Your Story Completes Us #mojumojuid,33 likes,#mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/95552912_1436341829882962_5227434815938253524_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=nmrNxEcd1-0AX_8g67n&oh=dbd3ec4381314e12aadaf4951f8a0e33&oe=5F3B4F41
2020-05-03T09:43:45.000Z,"Banyak DM masuk menanyakan, di @mojumojuid ada menu makanan nggak sih??? Eh, ada dong!! 😁😁.•Ada 35 MENU ARTISAN DRINK & 6 GOURMET TOAST yang tentunya dengan rasa spesial untuk #keluargamoju semua. 😊😊 Salah satunya yang ada di foto adalah 😋Tuna Mayo Toast😋•Yuk datang dan coba menunya!! Psssstt!! nikmati juga diskon 20% untuk semua varian menu tanpa limit order!! 🎉🎉•Buka setiap hari.⌚️11:00 - 21:00WIB (selama pandemi)•Let Your Story Completes Us#mojumojuid",35 likes,#keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/95291887_120143649666317_8977452726254403873_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=3po_r1wE4QAAX_1oXlp&oh=121d2e04403f5220a5a43ec9d1d477ce&oe=5F3BD906
2020-05-02T05:56:08.000Z,"Sudah sepekan kita menjalani puasa Ramadahan ditengah pandemi, semoga #keluargamoju semua selalu diberi kelancaran dan kesehatan 😊😊•Sebagai pilihan untuk ngabuburit dan mencari menu berbuka, @mojumojuid  siap menyajikan menu istimewa, dengan 35 menu ARTISAN DRINK dan 6 menu GOURMET TOAST pasti bisa memuaskan lidah #keluargamoju semua 👌👌. Jangan segan untuk bertanya tentang ke-istimewaan setiap menu-nya😁 karena yang pasti semua enak.•Buka setiap hari⌚️11:00 - 20:00 WIB (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Let Your Story Completes Us#mojumojuid",46 likes,#keluargamoju #keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/95498771_915885458861930_6309597414351276606_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=mTb5bAnibFcAX-eWY8P&oh=17fe4e5ba13d8b396415f166d7bc9dc8&oe=5F3B0617
2020-05-01T10:19:32.000Z,"Only selected Premium Tea Leaves brings you closer to the real taste. Processed with originally home-made recipes from @mojumojuid , try our Macchiato series. It's so fragrant and light that you just want to keep on sipping it. #keluargamoju #mojumojuid",691 views,#keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t50.2886-16/95010153_249329283103598_8656184517577040046_n.mp4?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Fi6ZsMB7-BkAX90ziqS&oe=5F14E214&oh=b3b3262d3f9f69f4d9985e1956bb7da7
2020-04-29T10:07:52.000Z,"Selain lantai bawah sebagai tempat utama bagi kami untuk menerima pesanan dan menyiapkan menu. Di @mojumojuid juga terdapat lantai atas sebagai outdoor area, #keluargamoju bisa chill sambil menikmati pemandangan sawah di depan gerai @mojumojuid 😊😊•Buka setiap hari:⌚️11:00 - 20:00 WIB (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Let Your Story Completes Us#mojumojuid",27 likes,#keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/95427636_241874233593489_6525313361050613781_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=y33qXRVjB6cAX_WapPU&oh=28d32bc1f288d1846a355b5c6e97e8bf&oe=5F3BABFC
2020-04-28T10:17:57.000Z,Sudah ada rencana berbuka puasa dengan apa hari ini. Nikmati berbagai menu dari @mojumojuid cocok untuk menu berbuka puasa #keluargamoju semua•Buka setiap hari.⌚️11:00 - 20:00 WIB (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Let Your Story Completes Us#mojumojuid,35 likes,#keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94623831_645470232696646_7120175391342115089_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=CKAINiWFTMMAX-AlT86&oh=a795c0026a82c305e800fb00a0ad27bd&oe=5F3AE1FA
2020-04-27T09:11:23.000Z,Mencari tempat yang cozy untuk santai dan mungkin untuk bekerja @mojumojuid adalah pilihan yang tepat. Apalagi banyak varian menu yang tentunya bisa memuaskan lidah #keluargamoju semua.•Buka setiap hari.⌚️11:00 - 20:00 WIB (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Let Your Story Completes Us#mojumojuid,29 likes,#keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94542666_103295551315712_4666119794735140726_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=AQ4T63GJEzEAX-PcPyu&oh=ac6573db7bcca6fb6865d87748164883&oe=5F3C46EB
2020-04-26T05:25:46.000Z,"Perkenalkan salah satu menu Artisan Drink di @mojumojuid SUSU KURMA, bukan buat mengejar gimick Ramadhan ya. Jauh sebelum pandemi menu satu ini sudah masuk list di @mojumojuid . Pas banget buat berbuka puasa bagi #keluargamoju semua. 😊•Buka setiap hari.⌚️11:00 - 20:00 WIB (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order•Let Your Story Completes Us#mojumojuid",647 views,#keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-4.fna.fbcdn.net/v/t50.2886-16/94188041_609328603005805_5344519541116509415_n.mp4?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ES9oCXYE5cQAX_t0Ufz&oe=5F151F34&oh=2d11f92618115aefacfbe44ee68f66d0
2020-04-25T10:02:20.000Z,"Sepaket menu berbuka puasa yang pas untuk Keluarga Moju semua 😊Susu Kurma + Tuna Mayo Toast, tentunya nggak membuat kekenyangan dan siap menjalankan ibadah selanjutnya setelah berbuka.•Buka setiap hari.⌚️11:00 - 20:00 (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Let Your Story Completes Us#mojumojuid",985 likes,#mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/94604484_156913205752928_1604360730681544571_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=KjybjuhfGiUAX_aixov&oh=bae6bf398e2094d32a05188da58b7b99&oe=5F3B3D75
2020-04-25T03:34:25.000Z,"Akhir pekan, puasa dan Self Quarantine, mungkin ini kombinasi yang bisa kita persingkat dengan kata “REBAHAN” 😄 . Tidak masalah jika hanya untuk sesekali, next produktifitas harus lebih meningkat. Atau mungkin butuh mood boster dengan mencoba dan mengunjungi tempat baru yang bernama @mojumojuid 👌 .•Buka setiap hari.⌚️11:00 - 20:00 WIB (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Let Your Story Completes Us#mojumojuid",32 likes,#mojumojuid,https://www.instagram.com/explore/locations/850790332/kota-solo/,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/95257559_2695564900722891_6927056892489968559_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=MHJ4a0MiSWAAX91AXXi&oh=0549d72ef7123f0790c23e13ff1d89f1&oe=5F3C9073
2020-04-24T10:46:28.000Z,"Halo keluarga moju, buka puasa pertama dengan apa nih?? Salah satu menu @mojumojuid ini namanya Jizi Pomegranate cocok banget buat list menu buka puasamu selanjutnya. •Buka setiap hari.⌚️11:00 - 20:00 WIB (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Let Your Story Complete Us#mojumojuid",39 likes,#mojumojuid,https://www.instagram.com/explore/locations/228204735/surakarta/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/94511912_134520384818951_6047203269358705685_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=LMP60LnS4oEAX8pA43M&oh=c793168eeaeccfd341a840dd65c9e03c&oe=5F3DA5C2
2020-04-24T03:47:21.000Z,Marhaban Ya Ramadhan. Selamat menunaikan  ibadah puasa Ramadhan bagi #keluargamoju semua. Stay safe stay healthy ya. Semoga puasanya lancar sampai hari kemenangan.•Let Your Story Complete Us#mojumojuid,23 likes,#keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/106812507575867/moju-moju-artisan-drink/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94733383_234949144262382_1961292026415778998_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=eC_xXz_xzb4AX8hgahl&oh=03c339feec38d246b5d203f5a1aaa5bd&oe=5F3D3204
2020-04-23T03:02:01.000Z,Ketika kondisi tak menentu seperti sekarang ini wajar timbul kekawatiran dan rasa tidak nyaman.•Komitmen kami sebagai #baristamojumoju selalu menjaga kebersihan diri untuk memastikan menu @mojumojuid aman dan bersih sampai di tangan #keluargamoju semua.•Buka setiap hari ⌚️11:00 - 20:00 WIB (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Let Your Story Completes Us#mojumojuid,29 likes,#baristamojumoju #keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/106812507575867/moju-moju-artisan-drink/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94008823_1394412727429773_5007046516882435093_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=raQGFqdPahcAX8bwW2G&oh=ba590453a37663a33a7840645844c840&oe=5F3D16F2
2020-04-22T07:00:25.000Z,"Mencoba hal baru selama masa #quarantin #day tentunya sangat perlu dilakukan, untuk menghilangkan rasa bosan dan tentunya biar lebih produktif.•Salah satunya mungkin mencoba menu-menu spesial yang ada di @mojumojuid , bagi #keluargamoju semua yang ingin merasakan pengalaman baru menikmati Artisan Drink•Buka setiap hari.⌚️11:00 - 20:00 WIB (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Let Your Story Completes Us#mojumojuid",26 likes,#quarantin #day #keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/106812507575867/moju-moju-artisan-drink/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93849044_175382603919235_8518812014227327214_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=339uKx8ubzsAX_j3lzu&oh=2c0ab10697b27fe6cb38d7e8c993751e&oe=5F3A85C5
2020-04-21T09:45:24.000Z,Selamat Hari Kartini #keluargamoju semua. Semoga semakin banyak wanita Indonesia yang selalu meng-inspirasi dan semakin berdaya. #harikartini #mojumojuid,24 likes,#keluargamoju #harikartini #mojumojuid,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94350111_260172808486681_807510551426939668_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=101&_nc_ohc=waqS0m-OYM4AX-jRqdz&oh=b76d94ffa7e294daf2b37ae6ff341f3f&oe=5F3B7E09
2020-04-21T04:49:27.000Z,"Halo Keluarga Moju. Masih ada beberapa penyesuaian dan persiapan bagi kita semua untuk kembali membuka Gerai @mojumojuid di kala pandemi seperti ini. Dari operasional jam buka, serta keadaan di sekitar Gerai yang wajib selalu dijaga kebersihannya. Tidak dapat dipungkiri, masa pandemi seperti ini membuat kita semua harus cepat beradaptasi dan bergerak. Tentunya untuk mencapai target dan goal yang pernah kita harapkan di tahun baru kemarin, (masih ingat kan) 😊😊.•Semoga #keluargamoju semua diberi kelancaran atas segala aktifitas dan selalu diberi kesehatan.Stay Safe Stay Healthy.•Buka setiap hari⌚️ 11:00 - 20:00 (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa limit order.•Let Your Story Completes Us#mojumojuid",49 likes,#keluargamoju #mojumojuid,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/94212343_2584492508506314_4686655917943074822_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=pZ9AvS35ER8AX8tkztQ&oh=60f52d0e68706ce907ecca19ac299c7a&oe=5F3BDD58
2020-04-20T02:36:44.000Z,Halo Keluarga Moju.Yuk mulai hari dengan menikmati menu spesial dari @mojumojuid•Soft opening discount 20% untuk semua varian menu tanpa limit order.•Buka setiap hari⌚️11:00 - 20:00 WIB (selama pandemi)•Let Your Story Completes Us#mojumojuid Pict: Mango Tea Macchiato,"1,115 likes",#mojumojuid,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93672070_1097205710633517_7893775708055249091_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=M-aa-5y6gicAX9Sb09U&oh=e6c395a388d65ff0d71b4c135af8f47a&oe=5F3A83A0
2020-04-19T04:50:11.000Z,"Hal baik yang dapat dilakukan di hari minggu salah satunya dengan bersepeda, sesekali menghirup udara segar dan menikmati jalanan yang lengang. Bisa juga untuk sekalian berjemur 😄.•Bagi #keluargamoju semua, kami persilahkan mampir untuk sekedar mencicipi menu spesial dari kami. Lebih baik dibawa pulang ya, dan tetap jaga jarak saat berkunjung di gerai kami.•Buka setiap hari:⌚️11:00 - 20:00 WIB (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa batas order.•Let Your Story Completes Us#mojumojuid",53 likes,#keluargamoju #mojumojuid,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93655970_726820834725836_1470778904545703014_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=J262mOZs2eAAX90ECWQ&oh=70075d62161fe5c8ab3e023f3b080785&oe=5F3CC187
2020-04-18T10:55:07.000Z,Selalu tersenyum untuk menjaga imun tetap baik. 😁•Berkerja disaat pandemi bagi sebagian orang merupakan sebuah keharusan/kewajiban. Bagi kita #baristamojumoju menjaga kesehatan tubuh adalah prioritas utama disaat pandemi seperti ini.•Buka setiap hari:⌚️11:00 - 20:00 WIB (selama pandemi)•Nikmati diskon 20% untuk semua varian menu tanpa batas order.•Let Your Story Completes Us#mojumojuid,"1,742 likes",#baristamojumoju #mojumojuid,https://www.instagram.com/explore/locations/106812507575867/moju-moju-artisan-drink/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/92844863_238459987564037_3280713481447239780_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gy-2fXhd_vcAX8akAbx&oh=7dc8108496f866ddd8468c13e36846e1&oe=5F3AB196
2020-04-18T04:12:31.000Z,Halo #keluargamoju Pagi ini kita kedatangan rombongan pesepeda dan mencoba menu-menu spesial dari @mojumojuid .•Stay safe stay healthy ya #keluargamoju semua ditunggu kunjungannya kembali. 😊•Let Your Story Completes Us•#mojumojuid,67 likes,#keluargamoju #keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/106812507575867/moju-moju-artisan-drink/,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/94340964_662443731220093_3855313164315788170_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Ait8NnQCH5UAX9pVndI&oh=e4fc665ce120a1b5d94e5750327dfd6d&oe=5F3D873C
2020-04-17T06:44:34.000Z,"Mungkin yang sudah mulai bosan dengan berita pandemi bisa stop ber-sosial media sebentar. Lakukan rutinitas yang jarang kita lakukan, entah membaca buku, menyiram tanaman, membersihakan rumah dll.•Seperti halnya kami, #keluargamoju yang mulai me-refresh kembali ingatan-ingatan meracik menu spesial Moju Moju. 😄•Kami siap menyajikan menu spesial Moju Moju mulai:⌚️11:00 - 20:00 (selama pandemi)Stay safe stay healthy yaa.•Let Your Story Completes Us#mojumojuid",60 likes,#keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/106812507575867/moju-moju-artisan-drink/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93136999_147907373433060_1278340495627626909_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=BjxFni9GyuUAX9rbAH6&oh=3dbae660e7cad52660170b07410ab058&oe=5F3D96AB
2020-04-16T05:54:53.000Z,"We’re Ready to Serve!!•Halo #keluargamoju semua!! Sudah satu bulan lebih sejak #Covid19 menjadi pandemi dan menyebar hampir ke seluruh wilayah dunia, tidak terkecuali Indonesia, telah menyebabkan guncangan yang luar biasa dalam semua sektor kehidupan dan industri dunia.•Kita sepertinya tidak kekurangan informasi bahwa #Covid19 telah meluluhlantakkan tata kelola dunia, dan memaksa seluruh manusia untuk memikirkan kembali tentang bahaya-bahaya yang akan dihadapi sebelum dan setelah ini semua berakhir.•Bagi kami #keluargamoju cukup membuat rencana yang telah kami susun banyak  tertunda dan berantakan. Lantas apakah kita harus menyerah??•Setiap krisis selalu ada yang kalah dan menjadi pemenang sejati, dan tentunya kami #keluargamoju lebih memilih menjadi pemenang sejati!! Dalam perang kemanusiaan melawan pandemi. Semoga #keluargamoju semua selalu dalam kesehatan dan keselamatan.•Saat ini kami sudah siap untuk melayani #keluargamoju semua, lebih baik dibawa pulang, dan tetap jaga jarak jika berkunjung ke tempat kami.•Let Your Story Completes Us#mojumojuid",37 likes,#keluargamoju #Covid19 #Covid19 #keluargamoju #keluargamoju #keluargamoju #keluargamoju #mojumojuid,https://www.instagram.com/explore/locations/106812507575867/moju-moju-artisan-drink/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/94188443_251729662616722_976894865888801889_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=wOObBf-GqekAX8WwzWZ&oh=aa9f1ba337f6354995a4061eaa202f37&oe=5F3CD55D
2020-03-22T08:31:01.000Z,"Stay Safe, Stay Strong and Stay at Home. No need to panic, believe in your own immune system. Tetap jaga kebersihan dan kesehatan ya Keluarga Moju semua. #mojumoju #keluargamoju",40 likes,#mojumoju #keluargamoju,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/90836214_2975717642450396_3078780920738619156_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=V_z-qNl6BFoAX9mkjCx&oh=433055414a08458c2b3b96bb30af5feb&oe=5F3BAFC1
2020-03-16T09:01:40.000Z,Halo Keluarga Moju!!•Kali ini kita sedang training session untuk persiapan #baristamojumoju yang nanti akan menjadi bagian dari #keluargamoju yay!! Seneng banget kita selangkah lebih dekat proses opening. Semoga kedepan MOJU MOJU bisa hadir memberi cerita baru bagi #keluargamoju semua ya.•Let Your Story Completes Us.•#mojumoju,72 likes,#baristamojumoju #keluargamoju #keluargamoju #mojumoju,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/89823361_110502223910273_7267075381009270276_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=qW3Cmmwtz9sAX_blH_t&oh=01fe965e25a41848da183cd7897a47e9&oe=5F3CFD01
